Sexo;Sector económico;Edad;Periodo;Total
Ambos sexos;Servicios;De 16 a 19 años;2020T1;2,6
Ambos sexos;Servicios;De 16 a 19 años;2019T4;2,4
Ambos sexos;Servicios;De 16 a 19 años;2019T3;2,1
Ambos sexos;Servicios;De 16 a 19 años;2019T2;2,6
Ambos sexos;Servicios;De 16 a 19 años;2019T1;2,3
Ambos sexos;Servicios;De 16 a 19 años;2018T4;2,2
Ambos sexos;Servicios;De 16 a 19 años;2018T3;2,1
Ambos sexos;Servicios;De 16 a 19 años;2018T2;2,9
Ambos sexos;Servicios;De 16 a 19 años;2018T1;2,8
Ambos sexos;Servicios;De 16 a 19 años;2017T4;2,9
Ambos sexos;Servicios;De 16 a 19 años;2017T3;2,6
Ambos sexos;Servicios;De 16 a 19 años;2017T2;2,1
Ambos sexos;Servicios;De 16 a 19 años;2017T1;2,1
Ambos sexos;Servicios;De 16 a 19 años;2016T4;2,2
Ambos sexos;Servicios;De 16 a 19 años;2016T3;2,2
Ambos sexos;Servicios;De 16 a 19 años;2016T2;2,4
Ambos sexos;Servicios;De 16 a 19 años;2016T1;2,1
Ambos sexos;Servicios;De 16 a 19 años;2015T4;2,2
Ambos sexos;Servicios;De 16 a 19 años;2015T3;1,7
Ambos sexos;Servicios;De 16 a 19 años;2015T2;2,1
Ambos sexos;Servicios;De 16 a 19 años;2015T1;2
Ambos sexos;Servicios;De 16 a 19 años;2014T4;1,5
Ambos sexos;Servicios;De 16 a 19 años;2014T3;1,8
Ambos sexos;Servicios;De 16 a 19 años;2014T2;1,7
Ambos sexos;Servicios;De 16 a 19 años;2014T1;1,9
Ambos sexos;Servicios;De 16 a 19 años;2013T4;1,9
Ambos sexos;Servicios;De 16 a 19 años;2013T3;2,2
Ambos sexos;Servicios;De 16 a 19 años;2013T2;1,8
Ambos sexos;Servicios;De 16 a 19 años;2013T1;1,6
Ambos sexos;Servicios;De 16 a 19 años;2012T4;1,7
Ambos sexos;Servicios;De 16 a 19 años;2012T3;2,1
Ambos sexos;Servicios;De 16 a 19 años;2012T2;2,6
Ambos sexos;Servicios;De 16 a 19 años;2012T1;2,5
Ambos sexos;Servicios;De 16 a 19 años;2011T4;2,2
Ambos sexos;Servicios;De 16 a 19 años;2011T3;3
Ambos sexos;Servicios;De 16 a 19 años;2011T2;2,9
Ambos sexos;Servicios;De 16 a 19 años;2011T1;2,6
Ambos sexos;Servicios;De 16 a 19 años;2010T4;3,3
Ambos sexos;Servicios;De 16 a 19 años;2010T3;3,2
Ambos sexos;Servicios;De 16 a 19 años;2010T2;3,3
Ambos sexos;Servicios;De 16 a 19 años;2010T1;3,2
Ambos sexos;Servicios;De 16 a 19 años;2009T4;3,2
Ambos sexos;Servicios;De 16 a 19 años;2009T3;4,4
Ambos sexos;Servicios;De 16 a 19 años;2009T2;4,4
Ambos sexos;Servicios;De 16 a 19 años;2009T1;4,9
Ambos sexos;Servicios;De 16 a 19 años;2008T4;6
Ambos sexos;Servicios;De 16 a 19 años;2008T3;6,3
Ambos sexos;Servicios;De 16 a 19 años;2008T2;7,4
Ambos sexos;Servicios;De 16 a 19 años;2008T1;6,5
Ambos sexos;Servicios;De 20 a 24 años;2025T1;15,6
Ambos sexos;Servicios;De 20 a 24 años;2024T4;13,9
Ambos sexos;Servicios;De 20 a 24 años;2024T3;14,5
Ambos sexos;Servicios;De 20 a 24 años;2024T2;13,8
Ambos sexos;Servicios;De 20 a 24 años;2024T1;14,1
Ambos sexos;Servicios;De 20 a 24 años;2023T4;14,6
Ambos sexos;Servicios;De 20 a 24 años;2023T3;14,1
Ambos sexos;Servicios;De 20 a 24 años;2023T2;14,8
Ambos sexos;Servicios;De 20 a 24 años;2023T1;13,8
Ambos sexos;Servicios;De 20 a 24 años;2022T4;12,4
Ambos sexos;Servicios;De 20 a 24 años;2022T3;14,1
Ambos sexos;Servicios;De 20 a 24 años;2022T2;12,7
Ambos sexos;Servicios;De 20 a 24 años;2022T1;10,7
Ambos sexos;Servicios;De 20 a 24 años;2021T4;12
Ambos sexos;Servicios;De 20 a 24 años;2021T3;12,3
Ambos sexos;Servicios;De 20 a 24 años;2021T2;12,9
Ambos sexos;Servicios;De 20 a 24 años;2021T1;12,9
Ambos sexos;Servicios;De 20 a 24 años;2020T4;12,8
Ambos sexos;Servicios;De 20 a 24 años;2020T3;14,7
Ambos sexos;Servicios;De 20 a 24 años;2020T2;14
Ambos sexos;Servicios;De 20 a 24 años;2020T1;13,6
Ambos sexos;Servicios;De 20 a 24 años;2019T4;13,3
Ambos sexos;Servicios;De 20 a 24 años;2019T3;14,5
Ambos sexos;Servicios;De 20 a 24 años;2019T2;14,2
Ambos sexos;Servicios;De 20 a 24 años;2019T1;14
Ambos sexos;Servicios;De 20 a 24 años;2018T4;13,6
Ambos sexos;Servicios;De 20 a 24 años;2018T3;13,4
Ambos sexos;Servicios;De 20 a 24 años;2018T2;13
Ambos sexos;Servicios;De 20 a 24 años;2018T1;11,4
Ambos sexos;Servicios;De 20 a 24 años;2017T4;11,4
Ambos sexos;Servicios;De 20 a 24 años;2017T3;12,9
Ambos sexos;Servicios;De 20 a 24 años;2017T2;13,1
Ambos sexos;Servicios;De 20 a 24 años;2017T1;13
Ambos sexos;Servicios;De 20 a 24 años;2016T4;13,7
Ambos sexos;Servicios;De 20 a 24 años;2016T3;13,2
Ambos sexos;Servicios;De 20 a 24 años;2016T2;14,6
Ambos sexos;Servicios;De 20 a 24 años;2016T1;14,4
Ambos sexos;Servicios;De 20 a 24 años;2015T4;13,8
Ambos sexos;Servicios;De 20 a 24 años;2015T3;13,6
Ambos sexos;Servicios;De 20 a 24 años;2015T2;13
Ambos sexos;Servicios;De 20 a 24 años;2015T1;12,1
Ambos sexos;Servicios;De 20 a 24 años;2014T4;12,8
Ambos sexos;Servicios;De 20 a 24 años;2014T3;13,2
Ambos sexos;Servicios;De 20 a 24 años;2014T2;12,9
Ambos sexos;Servicios;De 20 a 24 años;2014T1;13,6
Ambos sexos;Servicios;De 20 a 24 años;2013T4;12,5
Ambos sexos;Servicios;De 20 a 24 años;2013T3;12,7
Ambos sexos;Servicios;De 20 a 24 años;2013T2;13,8
Ambos sexos;Servicios;De 20 a 24 años;2013T1;13,6
Ambos sexos;Servicios;De 20 a 24 años;2012T4;14,3
Ambos sexos;Servicios;De 20 a 24 años;2012T3;14
Ambos sexos;Servicios;De 20 a 24 años;2012T2;14,8
Ambos sexos;Servicios;De 20 a 24 años;2012T1;13,9
Ambos sexos;Servicios;De 20 a 24 años;2011T4;15,1
Ambos sexos;Servicios;De 20 a 24 años;2011T3;14,4
Ambos sexos;Servicios;De 20 a 24 años;2011T2;15,9
Ambos sexos;Servicios;De 20 a 24 años;2011T1;14,9
Ambos sexos;Servicios;De 20 a 24 años;2010T4;14,1
Ambos sexos;Servicios;De 20 a 24 años;2010T3;15,3
Ambos sexos;Servicios;De 20 a 24 años;2010T2;14,9
Ambos sexos;Servicios;De 20 a 24 años;2010T1;13,7
Ambos sexos;Servicios;De 20 a 24 años;2009T4;15,7
Ambos sexos;Servicios;De 20 a 24 años;2009T3;18
Ambos sexos;Servicios;De 20 a 24 años;2009T2;16,8
Ambos sexos;Servicios;De 20 a 24 años;2009T1;16,1
Ambos sexos;Servicios;De 20 a 24 años;2008T4;16,4
Ambos sexos;Servicios;De 20 a 24 años;2008T3;17,6
Ambos sexos;Servicios;De 20 a 24 años;2008T2;17,6
Ambos sexos;Servicios;De 20 a 24 años;2008T1;16,5
Ambos sexos;Servicios;De 25 a 54 años;2025T1;67
Ambos sexos;Servicios;De 25 a 54 años;2024T4;68,8
Ambos sexos;Servicios;De 25 a 54 años;2024T3;68,7
Ambos sexos;Servicios;De 25 a 54 años;2024T2;70,5
Ambos sexos;Servicios;De 25 a 54 años;2024T1;70
Ambos sexos;Servicios;De 25 a 54 años;2023T4;69,9
Ambos sexos;Servicios;De 25 a 54 años;2023T3;67,7
Ambos sexos;Servicios;De 25 a 54 años;2023T2;68,2
Ambos sexos;Servicios;De 25 a 54 años;2023T1;69,4
Ambos sexos;Servicios;De 25 a 54 años;2022T4;72,3
Ambos sexos;Servicios;De 25 a 54 años;2022T3;71,5
Ambos sexos;Servicios;De 25 a 54 años;2022T2;70,2
Ambos sexos;Servicios;De 25 a 54 años;2022T1;74,7
Ambos sexos;Servicios;De 25 a 54 años;2021T4;72,3
Ambos sexos;Servicios;De 25 a 54 años;2021T3;72,3
Ambos sexos;Servicios;De 25 a 54 años;2021T2;73,2
Ambos sexos;Servicios;De 25 a 54 años;2021T1;74,2
Ambos sexos;Servicios;De 25 a 54 años;2020T4;74,8
Ambos sexos;Servicios;De 25 a 54 años;2020T3;73,6
Ambos sexos;Servicios;De 25 a 54 años;2020T2;74,7
Ambos sexos;Servicios;De 25 a 54 años;2020T1;73,5
Ambos sexos;Servicios;De 25 a 54 años;2019T4;72,1
Ambos sexos;Servicios;De 25 a 54 años;2019T3;72,8
Ambos sexos;Servicios;De 25 a 54 años;2019T2;72,8
Ambos sexos;Servicios;De 25 a 54 años;2019T1;73,5
Ambos sexos;Servicios;De 25 a 54 años;2018T4;74
Ambos sexos;Servicios;De 25 a 54 años;2018T3;75
Ambos sexos;Servicios;De 25 a 54 años;2018T2;73,7
Ambos sexos;Servicios;De 25 a 54 años;2018T1;76
Ambos sexos;Servicios;De 25 a 54 años;2017T4;76,3
Ambos sexos;Servicios;De 25 a 54 años;2017T3;75
Ambos sexos;Servicios;De 25 a 54 años;2017T2;76,3
Ambos sexos;Servicios;De 25 a 54 años;2017T1;76,7
Ambos sexos;Servicios;De 25 a 54 años;2016T4;75,5
Ambos sexos;Servicios;De 25 a 54 años;2016T3;75,5
Ambos sexos;Servicios;De 25 a 54 años;2016T2;75,4
Ambos sexos;Servicios;De 25 a 54 años;2016T1;76,6
Ambos sexos;Servicios;De 25 a 54 años;2015T4;76,8
Ambos sexos;Servicios;De 25 a 54 años;2015T3;76,8
Ambos sexos;Servicios;De 25 a 54 años;2015T2;77,8
Ambos sexos;Servicios;De 25 a 54 años;2015T1;79,4
Ambos sexos;Servicios;De 25 a 54 años;2014T4;78,9
Ambos sexos;Servicios;De 25 a 54 años;2014T3;78
Ambos sexos;Servicios;De 25 a 54 años;2014T2;78,7
Ambos sexos;Servicios;De 25 a 54 años;2014T1;78,3
Ambos sexos;Servicios;De 25 a 54 años;2013T4;78,9
Ambos sexos;Servicios;De 25 a 54 años;2013T3;79,1
Ambos sexos;Servicios;De 25 a 54 años;2013T2;78,5
Ambos sexos;Servicios;De 25 a 54 años;2013T1;78,8
Ambos sexos;Servicios;De 25 a 54 años;2012T4;78,2
Ambos sexos;Servicios;De 25 a 54 años;2012T3;77,5
Ambos sexos;Servicios;De 25 a 54 años;2012T2;76,9
Ambos sexos;Servicios;De 25 a 54 años;2012T1;78
Ambos sexos;Servicios;De 25 a 54 años;2011T4;77,6
Ambos sexos;Servicios;De 25 a 54 años;2011T3;77,5
Ambos sexos;Servicios;De 25 a 54 años;2011T2;76,3
Ambos sexos;Servicios;De 25 a 54 años;2011T1;77,4
Ambos sexos;Servicios;De 25 a 54 años;2010T4;78,1
Ambos sexos;Servicios;De 25 a 54 años;2010T3;76,3
Ambos sexos;Servicios;De 25 a 54 años;2010T2;76,8
Ambos sexos;Servicios;De 25 a 54 años;2010T1;78,2
Ambos sexos;Servicios;De 25 a 54 años;2009T4;76,6
Ambos sexos;Servicios;De 25 a 54 años;2009T3;73,2
Ambos sexos;Servicios;De 25 a 54 años;2009T2;73,9
Ambos sexos;Servicios;De 25 a 54 años;2009T1;74,2
Ambos sexos;Servicios;De 25 a 54 años;2008T4;72,9
Ambos sexos;Servicios;De 25 a 54 años;2008T3;70,7
Ambos sexos;Servicios;De 25 a 54 años;2008T2;69,9
Ambos sexos;Servicios;De 25 a 54 años;2008T1;72,4
Ambos sexos;Servicios;55 y más años;2025T1;14,6
Ambos sexos;Servicios;55 y más años;2024T4;13,9
Ambos sexos;Servicios;55 y más años;2024T3;13,9
Ambos sexos;Servicios;55 y más años;2024T2;11,5
Ambos sexos;Servicios;55 y más años;2024T1;13,1
Ambos sexos;Servicios;55 y más años;2023T4;13
Ambos sexos;Servicios;55 y más años;2023T3;14,6
Ambos sexos;Servicios;55 y más años;2023T2;14,1
Ambos sexos;Servicios;55 y más años;2023T1;14,2
Ambos sexos;Servicios;55 y más años;2022T4;12,7
Ambos sexos;Servicios;55 y más años;2022T3;11
Ambos sexos;Servicios;55 y más años;2022T2;13,8
Ambos sexos;Servicios;55 y más años;2022T1;12,4
Ambos sexos;Servicios;55 y más años;2021T4;13
Ambos sexos;Servicios;55 y más años;2021T3;13,8
Ambos sexos;Servicios;55 y más años;2021T2;11,6
Ambos sexos;Servicios;55 y más años;2021T1;11,1
Ambos sexos;Servicios;55 y más años;2020T4;10,3
Ambos sexos;Servicios;55 y más años;2020T3;9
Ambos sexos;Servicios;55 y más años;2020T2;8,9
Ambos sexos;Servicios;55 y más años;2020T1;10,3
Ambos sexos;Servicios;55 y más años;2019T4;12,2
Ambos sexos;Servicios;55 y más años;2019T3;10,6
Ambos sexos;Servicios;55 y más años;2019T2;10,3
Ambos sexos;Servicios;55 y más años;2019T1;10,2
Ambos sexos;Servicios;55 y más años;2018T4;10,1
Ambos sexos;Servicios;55 y más años;2018T3;9,5
Ambos sexos;Servicios;55 y más años;2018T2;10,5
Ambos sexos;Servicios;55 y más años;2018T1;9,8
Ambos sexos;Servicios;55 y más años;2017T4;9,5
Ambos sexos;Servicios;55 y más años;2017T3;9,5
Ambos sexos;Servicios;55 y más años;2017T2;8,6
Ambos sexos;Servicios;55 y más años;2017T1;8,1
Ambos sexos;Servicios;55 y más años;2016T4;8,7
Ambos sexos;Servicios;55 y más años;2016T3;9,2
Ambos sexos;Servicios;55 y más años;2016T2;7,5
Ambos sexos;Servicios;55 y más años;2016T1;7
Ambos sexos;Servicios;55 y más años;2015T4;7,1
Ambos sexos;Servicios;55 y más años;2015T3;7,9
Ambos sexos;Servicios;55 y más años;2015T2;7
Ambos sexos;Servicios;55 y más años;2015T1;6,6
Ambos sexos;Servicios;55 y más años;2014T4;6,9
Ambos sexos;Servicios;55 y más años;2014T3;7
Ambos sexos;Servicios;55 y más años;2014T2;6,8
Ambos sexos;Servicios;55 y más años;2014T1;6,3
Ambos sexos;Servicios;55 y más años;2013T4;6,7
Ambos sexos;Servicios;55 y más años;2013T3;6
Ambos sexos;Servicios;55 y más años;2013T2;5,9
Ambos sexos;Servicios;55 y más años;2013T1;6
Ambos sexos;Servicios;55 y más años;2012T4;5,8
Ambos sexos;Servicios;55 y más años;2012T3;6,5
Ambos sexos;Servicios;55 y más años;2012T2;5,7
Ambos sexos;Servicios;55 y más años;2012T1;5,7
Ambos sexos;Servicios;55 y más años;2011T4;5,2
Ambos sexos;Servicios;55 y más años;2011T3;5,1
Ambos sexos;Servicios;55 y más años;2011T2;4,9
Ambos sexos;Servicios;55 y más años;2011T1;5,1
Ambos sexos;Servicios;55 y más años;2010T4;4,6
Ambos sexos;Servicios;55 y más años;2010T3;5,3
Ambos sexos;Servicios;55 y más años;2010T2;5
Ambos sexos;Servicios;55 y más años;2010T1;4,9
Ambos sexos;Servicios;55 y más años;2009T4;4,6
Ambos sexos;Servicios;55 y más años;2009T3;4,4
Ambos sexos;Servicios;55 y más años;2009T2;4,9
Ambos sexos;Servicios;55 y más años;2009T1;4,7
Ambos sexos;Servicios;55 y más años;2008T4;4,7
Ambos sexos;Servicios;55 y más años;2008T3;5,4
Ambos sexos;Servicios;55 y más años;2008T2;5,1
Ambos sexos;Servicios;55 y más años;2008T1;4,5
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2025T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T4;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T3;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T2;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T1;100
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2025T1;4,8
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T4;5,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T3;8,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T2;7,1
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T1;5,5
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T4;6
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T3;6,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T2;6,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T1;4,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T4;4,6
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T3;6,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T2;6,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T1;4,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T4;4,8
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T3;5,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T2;5,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T1;4,6
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T4;5,2
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T3;6,1
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T2;4,8
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T1;4,8
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T4;5
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T3;6
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T2;5,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T1;5,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T4;5,1
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T3;5,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T2;5,3
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T1;4,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T4;4,7
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T3;5,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T2;4,9
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T1;4,2
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T4;4,1
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T3;4,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T2;4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T1;3,7
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T4;4,2
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T3;5,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T2;4,4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T1;4,1
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T4;4,2
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T3;4,5
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T2;4
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T1;3,7
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T4;4,5
Ambos sexos;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T3;5,3
